ID,POINT_X,POINT_Y,NBR_ACC,ACC_2022,ACC_2023,FATAL_ACC,SEVERE_ACC,SEV3_ACC,SEV4_ACC,NBR_INJ,NBR_KILLED
561,-118.6018822,34.17319489,1,1,1,0,0,1,1,2,0
650,-118.1972998,34.06401062,1,1,1,0,1,0,0,1,0
697,-118.1972998,34.06401062,1,1,1,0,1,0,0,1,0
26,-118.4504795,34.22150421,1,1,1,0,1,0,0,2,0
449,-118.2826921,33.97647476,3,2,2,0,0,2,2,3,0
670,-118.2826921,33.97647476,3,2,2,0,0,2,2,3,0
141,-118.254034,33.94563675,1,1,1,0,0,0,0,0,0
70,-118.4673286,34.15397644,1,1,1,0,0,0,0,1,0
202,-118.451747,34.29346848,1,1,1,0,0,0,0,0,0
635,-118.4221639,34.01446915,1,1,1,0,0,0,0,0,0
311,-118.2651921,33.97881317,1,1,1,0,0,0,0,1,0
370,-118.4388341,34.0534935,1,1,1,0,0,0,0,0,0
76,-118.4196447,34.04481125,1,1,1,0,0,0,0,0,0
308,-118.3959524,33.95591354,1,1,1,0,0,1,1,1,0
922,-118.2934789,34.05773544,1,1,1,0,0,1,1,1,0
117,-118.2792921,33.96013641,1,1,1,0,0,0,0,0,0
683,-118.2782721,33.96387482,1,1,1,0,0,1,1,1,0
264,-118.2221398,34.0343132,1,1,1,0,0,0,0,0,0
817,-118.2782922,33.96595383,1,1,1,0,0,0,0,0,0
852,-118.2782922,33.96595383,1,1,1,0,0,0,0,0,0
16,-118.3320927,34.10392761,1,1,1,0,0,1,1,1,0
349,-118.2917921,33.97187424,1,1,1,0,0,0,0,0,0
76,-118.3046722,33.96365356,1,1,1,0,0,1,1,1,0
313,-118.3003022,34.0246048,1,1,1,0,0,0,0,0,0
542,-118.2853455,34.0472641,1,1,1,0,0,0,0,0,0
322,-118.2392064,34.0039444,1,1,1,0,0,0,0,0,0
558,-118.5625634,34.24998474,1,1,1,0,0,0,0,0,0
60,-118.3115039,33.98310089,1,1,1,0,0,0,0,0,0
44,-118.3309063,33.97452545,1,1,1,0,0,1,1,1,0
316,-118.3024122,33.98458481,1,1,1,0,1,0,0,1,0
346,-118.2078021,34.04679489,2,1,1,0,0,1,1,1,0
590,-118.2048521,34.02157593,2,1,1,0,1,1,1,2,0
420,-118.5011884,34.20895386,1,1,1,0,1,0,0,1,0
216,-118.2493865,34.02196121,1,1,1,0,0,0,0,0,0
189,-118.284931,34.057724,1,1,1,0,0,0,0,1,0
157,-118.2227484,34.04287338,1,1,1,0,0,0,0,0,0
299,-118.4391998,34.07840729,1,1,1,0,0,0,0,0,0
213,-118.3308521,34.00363541,3,3,3,0,1,0,0,2,0
831,-118.3370784,34.11441261,1,1,1,0,0,0,0,0,0
75,-118.3370784,34.11441261,1,1,1,0,0,0,0,0,0
471,-118.3722183,34.02654648,1,1,1,0,1,0,0,1,0
313,-118.3790021,34.16488648,1,1,1,0,0,0,0,3,0
771,-118.5361178,34.24165726,1,1,1,0,0,1,1,1,0
655,-118.5361178,34.24165726,1,1,1,0,0,1,1,1,0
543,-118.4487621,34.20118332,1,1,1,0,0,0,0,1,0
689,-118.4487621,34.20118332,1,1,1,0,0,0,0,1,0
730,-118.5536522,34.25725555,1,1,1,0,0,1,1,1,0
893,-118.5536522,34.25725555,1,1,1,0,0,1,1,1,0
565,-118.2628289,34.0461998,1,1,1,0,0,0,0,0,0
218,-118.1554021,34.09858322,1,1,1,0,0,0,0,0,0
481,-118.4262599,34.24221039,1,1,1,0,0,0,0,3,0
802,-118.4213522,34.31537628,1,1,1,0,0,1,1,2,0
266,-118.4213522,34.31537628,1,1,1,0,0,1,1,2,0
101,-118.4487668,34.2015152,1,1,1,0,0,1,1,1,0
76,-118.3486222,34.21066666,1,1,1,0,0,0,0,0,0
251,-118.3486222,34.21066666,1,1,1,0,0,0,0,0,0
808,-118.4150837,34.29336166,1,1,1,0,0,0,0,1,0
405,-118.2117041,34.08691788,1,1,1,0,0,0,0,0,0
60,-118.2332973,34.11677551,1,1,1,0,0,0,0,0,0
165,-118.2452821,34.0422554,1,1,1,0,0,0,0,1,0
715,-118.2761321,33.98917389,1,1,1,0,1,0,0,1,0
784,-118.2761321,33.98917389,1,1,1,0,1,0,0,1,0
387,-118.2119507,34.04776001,1,1,1,0,0,0,0,0,0
208,-118.2918422,34.11110306,1,1,1,0,0,0,0,0,0
531,-118.2680596,33.98335648,1,1,1,0,0,0,0,0,0
937,-118.2680596,33.98335648,1,1,1,0,0,0,0,0,0
351,-118.2705422,34.04964447,2,2,2,0,0,0,0,2,0
598,-118.282946,34.05230331,1,1,1,0,0,0,0,2,0
376,-118.6058007,34.17379761,1,1,1,0,0,1,1,1,0
321,-118.2303121,33.92901611,1,1,1,0,0,1,1,1,0
691,-118.4355115,34.00293732,1,1,1,0,0,0,0,0,0
985,-118.4355115,34.00293732,1,1,1,0,0,0,0,0,0
471,-118.2351759,34.09015656,1,1,1,0,0,0,0,0,0
29,-118.2403432,34.05860519,1,1,1,0,0,0,0,0,0
809,-118.2425922,34.05678558,1,1,1,0,0,0,0,0,0
856,-118.4574722,34.20300674,1,1,1,0,0,0,0,2,0
437,-118.4574722,34.20300674,1,1,1,0,0,0,0,2,0
666,-118.3111921,33.95996475,3,3,3,1,0,1,1,1,1
763,-118.2991721,34.03272629,1,1,1,0,0,1,1,1,0
301,-118.5726565,34.20350647,1,1,1,0,0,0,0,0,0
489,-118.2631427,34.04216766,1,1,1,0,0,0,0,0,0
620,-118.4280361,34.13986969,1,1,1,0,0,0,0,0,0
783,-118.2624129,33.77996826,1,1,1,0,1,0,0,1,0
461,-118.2624129,33.77996826,1,1,1,0,1,0,0,1,0
533,-118.323677,34.08063126,1,1,1,0,0,0,0,1,0
949,-118.323677,34.08063126,1,1,1,0,0,0,0,1,0
933,-118.2639821,33.78282547,1,1,1,0,1,0,0,1,0
610,-118.3090411,33.9419632,1,1,1,0,1,0,0,1,0
879,-118.3090411,33.9419632,1,1,1,0,1,0,0,1,0
55,-118.3811521,34.13139343,1,1,1,0,0,0,0,0,0
229,-118.3811521,34.13139343,1,1,1,0,0,0,0,0,0
457,-118.2089221,34.04504395,1,1,1,0,0,0,0,0,0
284,-118.5692635,34.27555084,1,1,1,0,0,1,1,1,0
319,-118.2194022,34.03785324,1,1,1,0,0,0,0,1,0
388,-118.4539949,34.25718308,1,1,1,0,1,0,0,2,0
375,-118.2879921,33.72696304,1,1,1,0,1,0,0,1,0
309,-118.4367048,34.0361824,1,1,1,0,0,0,0,0,0
110,-118.2870622,34.063694,1,1,1,0,1,0,0,5,0
543,-118.4474932,33.98998261,1,1,1,0,1,0,0,1,0
820,-118.2030057,34.0419426,1,1,1,0,0,0,0,0,0
522,-118.2716034,33.96012878,1,1,1,0,0,1,1,1,0
891,-118.4367814,34.09728241,1,1,1,0,0,0,0,0,0
257,-118.4367814,34.09728241,1,1,1,0,0,0,0,0,0
649,-118.3695757,34.07261658,1,1,1,0,1,0,0,1,0
649,-118.3695757,34.07261658,1,1,1,0,1,0,0,1,0
722,-118.2585376,33.9364357,1,1,1,0,0,0,0,0,0
465,-118.2989621,34.05260468,1,1,1,0,1,0,0,1,0
80,-118.2989621,34.05260468,1,1,1,0,1,0,0,1,0
853,-118.3409114,34.0098381,1,1,1,0,0,0,0,0,0
402,-118.3409114,34.0098381,1,1,1,0,0,0,0,0,0
866,-118.4785737,34.0549736,1,1,1,0,0,0,0,0,0
933,-118.44479,33.96147156,1,1,1,0,0,0,0,0,0
328,-118.44479,33.96147156,1,1,1,0,0,0,0,0,0
236,-118.3474414,34.04035187,1,1,1,0,0,0,0,2,0
70,-118.3776077,33.94196701,1,1,1,0,0,1,1,1,0
817,-118.246936,34.02022171,1,1,1,0,0,0,0,0,0
968,-118.246936,34.02022171,1,1,1,0,0,0,0,0,0
40,-118.3459061,34.05740738,1,1,1,0,0,0,0,0,0
189,-118.3459061,34.05740738,1,1,1,0,0,0,0,0,0
141,-118.2803738,33.78323746,1,1,1,0,0,0,0,0,0
660,-118.4751627,33.98921967,1,1,1,0,0,0,0,0,0
998,-118.3440521,34.06224442,1,1,1,0,0,0,0,0,0
653,-118.3440521,34.06224442,1,1,1,0,0,0,0,0,0
425,-118.3159104,34.09074402,1,1,1,0,0,0,0,2,0
144,-118.4246921,34.05462647,1,1,1,0,0,0,0,1,0
865,-118.3578557,34.06251526,1,1,1,0,0,0,0,0,0
898,-118.3578557,34.06251526,1,1,1,0,0,0,0,0,0
977,-118.3294013,34.04290772,1,1,1,0,0,0,0,0,0
877,-118.3222921,34.09256363,2,2,2,0,0,2,2,3,0
921,-118.3428121,34.09069443,1,1,1,0,0,0,0,0,0
958,-118.4689117,33.99548721,1,1,1,0,0,0,0,0,0
225,-118.3386459,34.0402298,1,1,1,0,0,0,0,0,0
121,-118.3386459,34.0402298,1,1,1,0,0,0,0,0,0
25,-118.3041314,34.08353424,1,1,1,0,0,0,0,1,0
240,-118.3242542,34.08347321,1,1,1,0,0,0,0,1,0
375,-118.2919484,34.05090332,1,1,1,0,0,0,0,0,0
764,-118.3720923,34.02168274,1,1,1,0,0,1,1,3,0
747,-118.3720923,34.02168274,1,1,1,0,0,1,1,3,0
486,-118.2818506,34.01901627,1,1,1,0,0,1,1,1,0
139,-118.2818506,34.01901627,1,1,1,0,0,1,1,1,0
284,-118.2840722,34.02370453,1,1,1,0,0,1,1,1,0
198,-118.2900321,34.00457382,1,1,1,0,0,0,0,0,0
19,-118.2919383,33.74420548,1,1,1,0,0,0,0,0,0
84,-118.2919383,33.74420548,1,1,1,0,0,0,0,0,0
80,-118.2917921,33.96671295,1,1,1,0,0,0,0,1,0
668,-118.2656716,33.9474144,1,1,1,0,0,0,0,0,0
847,-118.2868328,33.87925339,1,1,1,0,0,0,0,0,0
47,-118.2555521,33.93369675,1,1,1,0,0,0,0,0,0
688,-118.2826121,33.93388367,2,1,1,0,0,0,0,0,0
455,-118.3330838,34.09798431,1,1,1,0,0,0,0,1,0
9,-118.3330838,34.09798431,1,1,1,0,0,0,0,1,0
425,-118.3179421,34.09074402,2,2,2,0,0,1,1,2,0
417,-118.3179421,34.09074402,2,2,2,0,0,1,1,2,0
355,-118.3394279,34.10511398,1,1,1,0,0,0,0,0,0
400,-118.3031992,33.99324417,1,1,1,0,0,1,1,1,0
257,-118.3088421,33.81707382,1,1,1,0,0,1,1,2,0
524,-118.2826321,33.94461441,1,1,1,0,0,0,0,0,0
38,-118.2826321,33.94461441,1,1,1,0,0,0,0,0,0
762,-118.3242542,34.08347321,1,1,1,0,0,0,0,1,0
412,-118.4642086,34.04016495,1,1,1,0,0,0,0,0,0
43,-118.4642086,34.04016495,1,1,1,0,0,0,0,0,0
84,-118.2826059,33.92871475,1,1,1,0,0,0,0,1,0
215,-118.2743485,33.79772568,1,1,1,0,0,0,0,0,0
912,-118.2381222,34.04898453,1,1,1,0,0,0,0,0,0
156,-118.5753722,34.1991539,1,1,1,0,0,1,1,1,0
902,-118.2880188,34.00550461,1,1,1,0,0,0,0,0,0
440,-118.4469976,34.31003952,1,1,1,0,0,0,0,0,0
350,-118.4297914,34.30790329,1,1,1,0,0,1,1,3,0
277,-118.5500922,34.17256546,1,1,1,0,0,0,0,1,0
621,-118.5500922,34.17256546,1,1,1,0,0,0,0,1,0
660,-118.2393396,34.02357101,1,1,1,0,0,0,0,0,0
483,-118.4249022,34.14868927,1,1,1,0,1,0,0,1,0
226,-118.3921121,34.14729309,1,1,1,0,0,0,0,0,0
12,-118.3921121,34.14729309,1,1,1,0,0,0,0,0,0
387,-118.2652373,34.07698059,1,1,1,0,0,0,0,0,0
703,-118.243445,34.05558395,1,1,1,0,0,0,0,0,0
585,-118.243445,34.05558395,1,1,1,0,0,0,0,0,0
749,-118.2281222,34.14276505,1,1,1,0,0,0,0,1,0
829,-118.2461315,34.01127243,1,1,1,0,0,0,0,1,0
637,-118.2461315,34.01127243,1,1,1,0,0,0,0,1,0
651,-118.2801121,33.99649429,1,1,1,0,0,0,0,1,0
286,-118.5974628,34.17711639,1,1,1,0,0,0,0,1,0
711,-118.2875475,34.104496,1,1,1,0,0,0,0,0,0
976,-118.2875475,34.104496,1,1,1,0,0,0,0,0,0
822,-118.245999,34.0473938,1,1,1,0,0,0,0,0,0
570,-118.245999,34.0473938,1,1,1,0,0,0,0,0,0
488,-118.4916995,34.24633789,1,1,1,0,1,0,0,1,0
917,-118.5316422,34.166996,1,1,1,0,0,0,0,0,0
995,-118.5316422,34.166996,1,1,1,0,0,0,0,0,0
921,-118.4759777,34.27337647,1,1,1,0,0,0,0,1,0
77,-118.4759777,34.27337647,1,1,1,0,0,0,0,1,0
124,-118.2956775,33.9883461,1,1,1,0,0,0,0,0,0
386,-118.5029455,34.23576737,1,1,1,0,0,0,0,2,0
870,-118.2371958,34.0581131,1,1,1,0,0,0,0,0,0
360,-118.2371958,34.0581131,1,1,1,0,0,0,0,0,0
963,-118.2648224,34.03910828,1,1,1,0,0,0,0,0,0
702,-118.2762121,34.09781647,1,1,1,0,0,0,0,0,0
808,-118.2762121,34.09781647,1,1,1,0,0,0,0,0,0
737,-118.2594194,33.99661255,1,1,1,0,0,1,1,1,0
562,-118.249763,34.04731751,1,1,1,0,0,0,0,0,0
702,-118.5316297,34.23547363,1,1,1,0,0,1,1,1,0
70,-118.5316297,34.23547363,1,1,1,0,0,1,1,1,0
917,-118.2652639,34.00737,1,1,1,0,0,0,0,3,0
921,-118.2652639,34.00737,1,1,1,0,0,0,0,3,0
138,-118.2533039,34.04266357,1,1,1,0,0,0,0,3,0
233,-118.2653422,34.07745361,1,1,1,0,0,0,0,0,0
914,-118.2993453,34.10980988,1,1,1,0,0,0,0,0,0
101,-118.2304421,34.01836014,1,1,1,0,0,0,0,0,0
149,-118.2304421,34.01836014,1,1,1,0,0,0,0,0,0
601,-118.2304421,34.01836014,1,1,1,0,0,0,0,0,0
466,-118.2762948,33.96007538,1,1,1,0,0,0,0,0,0
250,-118.4574422,34.17572022,1,1,1,0,0,0,0,0,0
194,-118.4574422,34.17572022,1,1,1,0,0,0,0,0,0
266,-118.5158773,34.22858429,1,1,1,0,0,1,1,2,0
921,-118.5158773,34.22858429,1,1,1,0,0,1,1,2,0
667,-118.5928322,34.18832398,1,1,1,0,0,1,1,4,0
841,-118.2760595,34.02816391,1,1,1,0,0,1,1,1,0
438,-118.4312723,34.20119858,1,1,1,0,0,0,0,1,0
623,-118.4312723,34.20119858,1,1,1,0,0,0,0,1,0
250,-118.3877921,34.17395401,1,1,1,0,0,0,0,1,0
807,-118.2525797,34.04603577,1,1,1,0,0,0,0,0,0
419,-118.2522707,34.04450607,1,1,1,0,0,0,0,0,0
606,-118.3511113,34.13349915,1,1,1,0,0,1,1,1,0
35,-118.3698344,34.12941361,1,1,1,0,0,1,1,1,0
6,-118.3698344,34.12941361,1,1,1,0,0,1,1,1,0
200,-118.5448122,34.20832062,1,1,1,0,0,0,0,0,0
576,-118.4392721,34.265522,1,1,1,0,0,0,0,0,0
587,-118.3787321,34.20118332,1,1,1,0,1,0,0,1,0
362,-118.3787321,34.20118332,1,1,1,0,1,0,0,1,0
878,-118.613662,34.18645477,1,1,1,0,0,1,1,2,0
833,-118.613662,34.18645477,1,1,1,0,0,1,1,2,0
269,-118.3680622,34.22025299,2,2,2,0,0,1,1,1,0
674,-118.3680622,34.22025299,2,2,2,0,0,1,1,1,0
726,-118.4517028,34.20481491,1,1,1,0,0,0,0,0,0
386,-118.2608622,33.99578476,1,1,1,0,0,0,0,0,0
550,-118.2029369,34.07380295,1,1,1,0,0,0,0,1,0
996,-118.5536009,34.24180222,1,1,1,0,0,1,1,1,0
805,-118.2029369,34.07380295,1,1,1,0,0,0,0,1,0
858,-118.2429222,34.06588364,1,1,1,0,0,1,1,1,0
630,-118.3878122,34.18851471,2,2,2,0,1,0,0,1,0
174,-118.3878122,34.18851471,2,2,2,0,1,0,0,1,0
798,-118.2568366,34.04742813,1,1,1,0,0,1,1,1,0
547,-118.2894203,33.9891243,1,1,1,0,0,1,1,1,0
700,-118.2217798,34.07521439,1,1,1,0,0,0,0,0,0
65,-118.4555321,34.03390503,1,1,1,0,0,0,0,1,0
824,-118.4555321,34.03390503,1,1,1,0,0,0,0,1,0
518,-118.4163222,34.0190239,1,1,1,0,0,1,1,1,0
880,-118.2625222,33.93461227,1,1,1,0,0,0,0,0,0
622,-118.2625222,33.93461227,1,1,1,0,0,0,0,0,0
36,-118.3806222,34.07357407,1,1,1,0,1,0,0,1,0
459,-118.3806222,34.07357407,1,1,1,0,1,0,0,1,0
922,-118.2827427,33.90911865,1,1,1,0,0,0,0,0,0
824,-118.2827427,33.90911865,1,1,1,0,0,0,0,0,0
545,-118.4387022,34.0351944,1,1,1,0,0,1,1,2,0
272,-118.3474221,34.06919479,1,1,1,0,1,0,0,2,0
834,-118.3474221,34.06919479,1,1,1,0,1,0,0,2,0
807,-118.3091068,34.00007629,1,1,1,0,0,0,0,0,0
738,-118.2391333,33.93346405,1,1,1,0,0,0,0,0,0
476,-118.2826121,33.9356041,1,1,1,0,0,1,1,1,0
576,-118.2826121,33.9356041,1,1,1,0,0,1,1,1,0
338,-118.2848221,33.93102646,1,1,1,0,0,0,0,0,0
556,-118.2848221,33.93102646,1,1,1,0,0,0,0,0,0
151,-118.3223021,34.09074402,1,1,1,0,0,0,0,1,0
672,-118.2388521,34.03177643,1,1,1,0,0,0,0,0,0
28,-118.2388521,34.03177643,1,1,1,0,0,0,0,0,0
165,-118.2201942,34.07268906,1,1,1,0,0,0,0,0,0
493,-118.2048421,34.04150391,1,1,1,0,1,0,0,3,0
615,-118.4232858,33.97756195,1,1,1,0,0,0,0,0,0
592,-118.4232858,33.97756195,1,1,1,0,0,0,0,0,0
801,-118.4131121,34.04857636,1,1,1,0,0,0,0,1,0
338,-118.4265276,34.01763535,1,1,1,0,0,0,0,0,0
895,-118.4516306,34.03850555,1,1,1,0,0,0,0,0,0
346,-118.4482189,33.99081039,1,1,1,0,0,1,1,3,0
78,-118.3351201,34.03243256,1,1,1,0,0,0,0,0,0
441,-118.3351201,34.03243256,1,1,1,0,0,0,0,0,0
331,-118.3784944,34.05432129,1,1,1,0,0,0,0,1,0
154,-118.2923114,33.7214241,1,1,1,0,0,0,0,0,0
511,-118.2923114,33.7214241,1,1,1,0,0,0,0,0,0
7,-118.3056122,34.09503555,1,1,1,0,0,0,0,1,0
222,-118.3005222,34.09522629,1,1,1,0,0,0,0,1,0
166,-118.3005222,34.09522629,1,1,1,0,0,0,0,1,0
642,-118.2798444,33.77902222,1,1,1,0,0,1,1,1,0
1000,-118.501377,34.06206894,1,1,1,0,0,0,0,0,0
560,-118.501377,34.06206894,1,1,1,0,0,0,0,0,0
695,-118.3619399,34.07820511,1,1,1,0,0,0,0,1,0
689,-118.3619399,34.07820511,1,1,1,0,0,0,0,1,0
115,-118.285316,34.05978394,1,1,1,0,0,1,1,1,0
537,-118.285316,34.05978394,1,1,1,0,0,1,1,1,0
699,-118.3594289,34.04382324,1,1,1,0,0,0,0,1,0
597,-118.3236521,34.03988648,1,1,1,0,0,0,0,1,0
522,-118.3224621,34.03798676,1,1,1,0,0,0,0,1,0
975,-118.3224621,34.03798676,1,1,1,0,0,0,0,1,0
110,-118.3236321,34.06894302,2,2,2,0,1,0,0,3,0
886,-118.3547721,34.05392456,1,1,1,0,0,1,1,4,0
706,-118.3796916,34.04505158,1,1,1,0,0,0,0,0,0
824,-118.3796916,34.04505158,1,1,1,0,0,0,0,0,0
119,-118.4063425,33.98946381,1,1,1,0,0,0,0,1,0
531,-118.4063425,33.98946381,1,1,1,0,0,0,0,1,0
581,-118.2974221,34.03996658,1,1,1,0,0,1,1,1,0
494,-118.2974221,34.03996658,1,1,1,0,0,1,1,1,0
22,-118.3612114,33.98215103,1,1,1,0,0,0,0,2,0
269,-118.2289082,33.94654846,1,1,1,0,0,0,0,0,0
161,-118.2800185,33.73010635,1,1,1,0,0,0,0,0,0
951,-118.3116024,34.06476593,1,1,1,0,0,1,1,1,0
152,-118.3338662,34.00547409,1,1,1,0,0,1,1,1,0
250,-118.3338662,34.00547409,1,1,1,0,0,1,1,1,0
542,-118.2913649,34.0073204,1,1,1,0,0,0,0,0,0
899,-118.3260921,34.0129776,1,1,1,0,0,0,0,0,0
278,-118.3260921,34.0129776,1,1,1,0,0,0,0,0,0
696,-118.3582677,34.0303154,1,1,1,0,0,0,0,0,0
136,-118.2827221,33.95675659,1,1,1,0,0,1,1,1,0
459,-118.3433453,34.01577759,1,1,1,0,0,1,1,1,0
940,-118.2461693,33.949543,1,1,1,0,0,0,0,0,0
798,-118.2461693,33.949543,1,1,1,0,0,0,0,0,0
531,-118.482656,34.13748169,1,1,1,1,0,0,0,0,1
786,-118.3091068,34.00371552,1,1,1,0,0,0,0,0,0
969,-118.3958624,34.14351273,1,1,1,0,0,1,1,1,0
575,-118.2827221,33.95675659,1,1,1,0,0,1,1,1,0
452,-118.2808023,33.78606796,1,1,1,0,0,1,1,1,0
877,-118.2808023,33.78606796,1,1,1,0,0,1,1,1,0
138,-118.3496251,34.09800339,1,1,1,0,0,1,1,1,0
42,-118.3299178,34.09797669,1,1,1,0,0,0,0,1,0
483,-118.3090122,33.94697571,1,1,1,0,1,0,0,1,0
846,-118.288692,33.96977234,1,1,1,0,0,1,1,1,0
26,-118.329541,34.10018539,1,1,1,0,0,0,0,0,0
852,-118.329541,34.10018539,1,1,1,0,0,0,0,0,0
176,-118.2916421,33.71251679,1,1,1,0,0,0,0,0,0
413,-118.4540721,34.04463196,1,1,1,0,0,1,1,4,0
457,-118.4540721,34.04463196,1,1,1,0,0,1,1,4,0
544,-118.3489421,34.21349335,1,1,1,0,0,0,0,3,0
725,-118.4138022,34.16487503,1,1,1,0,1,0,0,2,0
50,-118.2065869,34.1066246,1,1,1,0,0,0,0,0,0
981,-118.2959021,34.003685,1,1,1,0,1,0,0,2,0
442,-118.5533246,34.19057465,1,1,1,0,0,0,0,0,0
243,-118.5533246,34.19057465,1,1,1,0,0,0,0,0,0
439,-118.2074768,34.07716751,1,1,1,0,0,0,0,1,0
55,-118.4696422,34.2572937,1,1,1,0,0,1,1,1,0
650,-118.4696422,34.2572937,1,1,1,0,0,1,1,1,0
261,-118.2606848,34.03408432,1,1,1,0,0,1,1,2,0
453,-118.5310684,34.20475388,1,1,1,0,0,0,0,0,0
620,-118.5310684,34.20475388,1,1,1,0,0,0,0,0,0
474,-118.4203711,34.26737976,1,1,1,0,0,0,0,0,0
457,-118.254249,34.05497742,1,1,1,0,0,1,1,1,0
20,-118.2720621,34.03436661,1,1,1,0,0,0,0,1,0
171,-118.2521221,33.99205399,1,1,1,0,0,0,0,0,0
709,-118.2655589,34.05328369,1,1,1,0,0,0,0,1,0
441,-118.2522409,33.99711609,1,1,1,0,0,0,0,0,0
59,-118.2439701,34.06068039,1,1,1,0,0,0,0,0,0
387,-118.2439701,34.06068039,1,1,1,0,0,0,0,0,0
262,-118.3784458,34.25232315,1,1,1,0,0,0,0,1,0
884,-118.3784458,34.25232315,1,1,1,0,0,0,0,1,0
745,-118.6233622,34.17918396,1,1,1,0,0,0,0,1,0
444,-118.3118821,34.15313339,1,1,1,0,0,1,1,1,0
767,-118.1795277,34.07663727,1,1,1,0,0,0,0,0,0
63,-118.2557283,34.03943253,1,1,1,0,0,1,1,1,0
54,-118.2682303,34.01558685,1,1,1,0,0,0,0,0,0
677,-118.2682303,34.01558685,1,1,1,0,0,0,0,0,0
308,-118.2505921,34.0713234,1,1,1,0,0,1,1,2,0
318,-118.2025321,34.04446411,1,1,1,0,0,1,1,1,0
375,-118.2669686,34.12329865,1,1,1,0,0,0,0,0,0
855,-118.2669686,34.12329865,1,1,1,0,0,0,0,0,0
116,-118.2017721,34.13295364,1,1,1,0,1,0,0,1,0
955,-118.2728422,34.0111351,1,1,1,0,1,0,0,1,0
440,-118.2728422,34.0111351,1,1,1,0,1,0,0,1,0
642,-118.2555121,34.04660416,1,1,1,0,1,0,0,1,0
310,-118.2673306,34.04531479,1,1,1,0,0,0,0,0,0
195,-118.2673628,34.01737976,1,1,1,0,0,0,0,0,0
124,-118.2673628,34.01737976,1,1,1,0,0,0,0,0,0
124,-118.2668105,34.01712799,1,1,1,0,0,0,0,0,0
89,-118.2757453,34.05815888,1,1,1,0,0,0,0,0,0
518,-118.2320344,34.05664444,1,1,1,0,0,0,0,0,0
239,-118.2408262,34.05332947,1,1,1,0,0,0,0,0,0
680,-118.2408262,34.05332947,1,1,1,0,0,0,0,0,0
852,-118.2719068,34.1165657,1,1,1,0,0,0,0,0,0
981,-118.2053275,34.09270096,1,1,1,0,0,0,0,0,0
984,-118.2053275,34.09270096,1,1,1,0,0,0,0,0,0
337,-118.2257121,34.08138657,4,3,3,0,1,0,0,2,0
365,-118.2964233,34.1211586,1,1,1,0,0,0,0,0,0
212,-118.2843122,34.080616,1,1,1,0,0,0,0,0,0
569,-118.4494023,34.18967819,1,1,1,0,0,0,0,0,0
221,-118.6036013,34.18736649,1,1,1,0,0,0,0,1,0
656,-118.6036013,34.18736649,1,1,1,0,0,0,0,1,0
136,-118.2405121,34.04208374,1,1,1,0,1,0,0,1,0
181,-118.1844778,34.11556625,1,1,1,0,0,0,0,0,0
858,-118.265833,34.07771301,1,1,1,0,0,0,0,0,0
396,-118.2592621,34.05004501,1,1,1,0,0,0,0,0,0
349,-118.3089621,33.99325562,1,1,1,0,0,0,0,0,0
160,-118.3089621,33.99325562,1,1,1,0,0,0,0,0,0
674,-118.5361175,34.27035904,1,1,1,1,0,0,0,8,2
279,-118.5361175,34.27035904,1,1,1,1,0,0,0,8,2
239,-118.4699958,34.15447235,1,1,1,0,1,0,0,1,0
293,-118.5884522,34.19116592,1,1,1,0,0,1,1,2,0
588,-118.5884522,34.19116592,1,1,1,0,0,1,1,2,0
180,-118.2879606,33.71852112,1,1,1,0,0,0,0,0,0
411,-118.2879606,33.71852112,1,1,1,0,0,0,0,0,0
635,-118.259991,34.05314255,1,1,1,0,0,0,0,0,0
832,-118.4312681,34.20035172,1,1,1,0,1,0,0,1,0
844,-118.4312681,34.20035172,1,1,1,0,1,0,0,1,0
211,-118.2379621,34.10467529,3,3,3,0,0,1,1,3,0
814,-118.3173197,33.9745903,1,1,1,0,0,0,0,0,0
689,-118.3173197,33.9745903,1,1,1,0,0,0,0,0,0
755,-118.5623522,34.2434845,1,1,1,0,0,1,1,1,0
418,-118.5623522,34.2434845,1,1,1,0,0,1,1,1,0
578,-118.5623222,34.22652817,1,1,1,0,0,0,0,0,0
749,-118.5382822,34.22820664,1,1,1,0,1,0,0,1,0
908,-118.5382822,34.22820664,1,1,1,0,1,0,0,1,0
904,-118.3160421,33.9932251,1,1,1,1,0,0,0,0,1
493,-118.4618852,34.22143555,1,1,1,0,0,1,1,1,0
429,-118.3987027,34.18666458,1,1,1,0,1,0,0,1,0
971,-118.6354922,34.21920395,2,2,2,0,0,0,0,0,0
69,-118.6354922,34.21920395,2,2,2,0,0,0,0,0,0
92,-118.4677252,34.23677445,1,1,1,0,0,1,1,1,0
828,-118.4412044,34.22639847,1,1,1,0,0,0,0,1,0
383,-118.4412044,34.22639847,1,1,1,0,0,0,0,1,0
390,-118.5963094,34.15660858,1,1,1,0,0,1,1,1,0
674,-118.4550122,34.04422379,1,1,1,0,0,1,1,1,0
742,-118.2915621,34.02750015,1,1,1,0,1,0,0,1,0
836,-118.2915621,34.02750015,1,1,1,0,1,0,0,1,0
306,-118.266181,34.03351975,1,1,1,0,0,0,0,1,0
621,-118.2229858,34.01741028,1,1,1,0,0,0,0,1,0
804,-118.2229858,34.01741028,1,1,1,0,0,0,0,1,0
483,-118.2715221,34.06481552,2,1,1,0,1,0,0,1,0
